time, objectID, x, y, class
1667.6548,17,9.35,26.75,1
1667.755,17,9.45,26.8,1
1667.8552,17,9.45,26.8,1
1667.9554,17,9.45,26.8,1
1668.0549,17,9.4,26.75,1
1668.1551,17,9.5,26.8,1
1668.2553,17,9.5,26.8,1
1668.3548,17,9.5,26.8,1
1668.455,17,9.55,26.8,1
1668.5552,17,9.5,26.85,1
1668.6547,17,9.6,26.85,1
1668.7549,17,9.45,26.8,1
1668.8551,17,9.5,26.8,1
1668.9547,17,9.4,26.8,1
1669.0549,17,9.45,26.85,1
1669.1551,17,9.45,26.85,1
1669.2553,17,9.4,26.8,1
1669.3548,17,9.4,26.8,1
1669.455,17,9.4,26.8,1
1669.5552,17,9.3,26.75,1
1669.6554,17,9.4,26.75,1
1669.7549,17,9.4,26.75,1
1669.8551,17,9.4,26.8,1
1669.9553,17,9.5,26.8,1
1670.0548,17,9.5,26.8,1
1670.155,17,9.55,26.85,1
1670.2552,17,9.55,26.85,1
1670.3554,17,9.55,26.85,1
1670.455,17,9.55,26.85,1
1670.5552,17,9.6,26.9,1
1670.6553,17,9.55,26.85,1
1670.7549,17,9.5,26.85,1
1670.8551,17,9.5,26.8,1
1670.9553,17,9.5,26.8,1
1671.0548,17,9.5,26.85,1
1671.155,17,9.5,26.8,1
1671.2552,17,9.55,26.8,1
1671.3547,17,9.5,26.8,1
1671.4549,17,9.55,26.85,1
